variable,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1
__author__,0.006268,0.007362,0.004556,0.005692,0.008245,0.006386,0.006626,0.003795,0.002665,0.004758,0.000931,0.005845,0.002718,0.003131,0.002315,0.002116,0.002802,0.002412,0.004476,0.003694,0.000826
__main__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
__name__,0.0,4e-06,0.000278,3e-06,0.000265,1e-06,7e-06,4e-06,0.0,0.0,4e-06,3e-06,0.000602,0.0,0.000121,2.5e-05,4.2e-05,0.000237,6.1e-05,0.000233,1.5e-05
_i,5e-06,0.0,0.000492,0.0,0.000104,1.5e-05,8.4e-05,3.1e-05,0.0,4.4e-05,0.000144,0.0,0.000109,8.6e-05,0.0,3.5e-05,0.0,0.000152,9.4e-05,0.0,0.0
_set,1e-06,0.0,0.0,6e-06,6.9e-05,0.0,0.0,0.000246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-05,0.0,0.0,1e-06
_sum,0.0,1.5e-05,8.9e-05,8.1e-05,2.6e-05,0.000118,0.000521,0.00043,4.3e-05,5e-06,0.000271,7.6e-05,1.1e-05,0.000223,0.0,0.000134,0.000113,2.7e-05,0.000115,0.000226,4e-05
_t,0.000947,0.001116,0.000611,8e-05,0.000695,5.6e-05,0.000231,8.1e-05,9.3e-05,0.000143,0.000389,9.2e-05,0.00014,4.1e-05,1.7e-05,8.3e-05,0.00024,0.000184,0.000103,0.00022,0.00014
_word,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0
a,0.028005,0.025194,0.029173,0.029459,0.033611,0.021508,0.024206,0.033813,0.024085,0.02669,0.023557,0.024187,0.030355,0.022584,0.018893,0.020676,0.026122,0.02976,0.026497,0.018397,0.021229
a0,0.000885,0.000496,0.000579,5e-05,0.001427,0.000289,0.002055,0.000256,0.000227,0.000517,0.000128,0.000973,0.001157,0.000454,0.000492,0.001699,0.000205,0.000695,0.000457,0.000375,0.000192
a00,0.0,0.0,0.0,0.0,0.000131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0
a01,0.0,0.0,0.0,0.0,0.000131,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0
a1,0.002599,0.001696,0.0028,0.002106,0.003119,0.003888,0.004787,0.001876,0.003034,0.001373,0.001845,0.004016,0.002499,0.001397,0.003118,0.001286,0.001755,0.001012,0.002391,0.001627,0.001403
a10,0.0,3.9e-05,0.0,0.0,0.000264,0.000101,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,2e-06,0.0
a11,0.0,0.0,0.0,0.0,0.000987,0.000101,0.0,9.8e-05,0.0,9e-06,0.0,0.000398,0.0,0.0,1.5e-05,0.000118,2e-06,1.3e-05,0.0,0.00012,0.0
a2,0.002507,0.00154,0.002189,0.001179,0.002808,0.002208,0.001697,0.002089,0.002003,0.001314,0.001977,0.00321,0.002362,0.00132,0.001869,0.001356,0.001918,0.001452,0.001862,0.001458,0.001324
a3,0.001318,0.000898,0.001331,0.000634,0.000725,0.00115,0.000667,0.000937,0.000841,0.000837,0.000509,0.002094,0.001523,0.000808,0.000724,0.000627,0.001327,0.000795,0.000589,0.001011,0.000571
a4,0.0,0.000419,7.1e-05,6.5e-05,0.000189,0.000122,0.0,0.000209,0.000239,0.000309,0.000505,0.000461,0.001015,0.000199,0.000152,1.9e-05,0.001132,0.00046,0.000101,0.000175,3e-06
aL,0.0,0.000512,0.0,0.0,5.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aList,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aSold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a_count,1.2e-05,0.0,0.0,0.0,0.0,1.1e-05,3.2e-05,8e-05,1e-05,1.1e-05,0.0,0.0,8e-06,0.0,1.1e-05,3e-06,7.8e-05,5.1e-05,0.0,3e-06,0.0
a_list,0.000444,0.000272,0.000367,0.000118,0.000422,4.2e-05,0.000289,0.000241,0.000189,6.7e-05,0.000202,0.000352,0.000383,0.000153,5.8e-05,0.000626,0.000551,0.000482,0.000432,0.000138,0.000198
a_mod_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a_size,0.0,0.0,0.0,3.2e-05,0.0,0.0,4.1e-05,8.2e-05,1.9e-05,9.1e-05,0.0,0.0,0.0,0.0,4.3e-05,0.0,5e-06,0.0,1.3e-05,0.0,0.0
a_string,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa,0.000497,0.000537,0.000159,0.000214,0.00156,0.000949,0.001728,0.001854,0.002491,0.001612,0.00178,0.000539,0.000397,0.001529,0.002758,0.001015,0.000529,0.000113,0.000685,0.000467,0.000458
aaa,5.7e-05,0.000256,0.000126,6e-06,0.0,0.000611,1.2e-05,1.9e-05,0.001236,0.000527,0.000267,0.0,0.000349,0.000921,0.0,0.000232,1.4e-05,8.2e-05,0.0,0.000217,5.8e-05
abc,9.8e-05,9.8e-05,0.0,3.6e-05,0.000179,6.8e-05,0.000176,0.000146,0.000111,0.000202,0.00048,0.000221,0.001336,5.1e-05,5.8e-05,9.7e-05,8.9e-05,1.9e-05,0.001064,0.000116,0.000263
abs,1.1e-05,0.0,0.0,0.000125,0.0,1e-06,0.000107,0.000153,0.0,0.0,0.0,0.0,0.00016,0.0,0.000878,0.000204,8.7e-05,3.1e-05,0.00019,0.000236,0.000138
ac,0.000598,0.000131,0.001015,0.000663,0.000247,0.000757,0.000598,0.000161,0.000566,0.000742,0.000567,0.000419,0.000947,0.000365,7.5e-05,0.000187,0.00034,0.000566,0.000521,0.000315,0.000526
acc,0.017126,0.018611,0.02107,0.018753,0.017652,0.023293,0.017303,0.021553,0.020473,0.025775,0.023357,0.021992,0.024224,0.02295,0.021907,0.021276,0.017244,0.020383,0.0153,0.016443,0.017349
accumulate,0.0,0.0,0.000126,4.8e-05,0.000117,0.000201,4.3e-05,0.0,5.7e-05,0.000146,0.000319,0.000133,0.000166,0.000136,6.7e-05,1.5e-05,0.000106,8.5e-05,9.9e-05,4.7e-05,0.000698
acopy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.000192,7.9e-05,0.0,0.0,6.1e-05,0.0,0.0,0.0
action,0.00588,0.008941,0.008406,0.010013,0.005095,0.006807,0.004652,0.007202,0.005488,0.007481,0.005224,0.005339,0.008654,0.006056,0.004373,0.009593,0.005064,0.009471,0.009555,0.007038,0.00689
actions,0.002907,0.006105,0.004404,0.007528,0.002304,0.004181,0.003148,0.002222,0.003135,0.004752,0.003378,0.003038,0.005754,0.005233,0.002631,0.004657,0.005354,0.004429,0.004638,0.003397,0.004645
activeUsers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad,3.5e-05,2.2e-05,0.0,0.000135,0.0,2e-05,0.0,1.7e-05,4e-06,2.8e-05,0.0,9.7e-05,9.1e-05,5.4e-05,3.5e-05,3.2e-05,0.000343,8.7e-05,9.7e-05,3.3e-05,3.2e-05
add,0.000155,0.000309,0.00019,0.002817,0.000197,0.000894,0.001293,0.000229,0.00032,0.000991,0.000752,0.000594,0.000383,0.000777,0.000389,0.000389,0.000322,0.000432,0.000261,0.000299,0.000617
add_bs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000175
add_len,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,8.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adder,0.000223,0.000504,0.000289,0.00029,0.000132,0.000328,7.4e-05,0.000163,0.0,0.001078,0.001059,2.2e-05,0.0,6.3e-05,0.00022,7.1e-05,4.4e-05,0.0,1.3e-05,0.0,8.6e-05
adding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6e-05,0.0,0.0,1.1e-05,0.0,0.0,0.0
addo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addr_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adj,0.007275,0.007631,0.003992,0.006213,0.006037,0.007653,0.00445,0.007021,0.004695,0.005661,0.003544,0.008938,0.00473,0.006726,0.004893,0.008105,0.00601,0.008667,0.005426,0.00423,0.00479
adjList,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.0,0.000328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adj_dict,0.0,0.000205,0.000119,0.0,3.3e-05,0.0,0.000128,0.0,6.1e-05,0.0,0.000144,8.1e-05,8.2e-05,0.0,0.0,0.000123,0.000136,6e-06,0.000122,0.0,0.0
adjacency_list,0.0,5e-05,4.7e-05,2e-06,0.000134,0.0,8e-06,0.000316,0.0,0.000167,0.0,1.8e-05,0.000115,0.0,7.1e-05,6e-05,7.1e-05,4.1e-05,0.0,0.0,0.0
adjectives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,6e-06,4.4e-05,0.0,0.0,1e-05,0.0,0.0,4.5e-05
adjlist,0.0,0.0,8.4e-05,0.0,0.0,0.0,1.6e-05,0.000219,0.0,0.0,0.0,0.0,6.9e-05,0.0,0.0,0.0,0.0001,0.0,0.0,2.5e-05,5.8e-05
adr,0.0,0.0,0.0,0.000668,3.2e-05,0.0,0.0,0.000123,0.0,0.0,0.0,0.0,0.0,0.0,6.6e-05,0.0,0.0,0.000625,0.0,0.0,0.0
ae,0.000301,0.000408,0.001104,0.000582,0.000422,0.000343,0.000255,0.000823,0.000665,6.9e-05,0.000261,0.000113,1.3e-05,0.001151,0.000101,1.1e-05,0.0,0.000107,7.8e-05,0.00022,0.000347
after,0.000343,0.000118,0.0006,0.000567,0.000783,0.000823,0.000366,0.000452,0.000591,3.8e-05,0.000471,0.000613,6e-05,0.000265,0.000647,0.000243,0.000395,0.000196,0.000399,0.000438,0.000885
ai,6.8e-05,0.000127,0.000206,0.000152,0.000122,5.5e-05,0.000176,0.000256,0.000194,0.000261,0.000259,0.00144,0.000332,0.000145,0.000351,0.000462,4.7e-05,0.000133,0.000764,0.000507,0.000332
airports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
al,0.000282,0.000354,0.0,4.4e-05,7.5e-05,0.000326,0.000193,6.9e-05,0.000144,0.000108,0.0,6.5e-05,4.4e-05,1e-06,0.000103,0.0,0.00017,0.000192,4.9e-05,0.000312,6.2e-05
al_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_drinks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2e-05,0.000188,0.0,7.4e-05,0.0
alias_name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9e-05,0.0,0.0,0.0
alice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000284,0.0,0.0,0.0,0.0,4.3e-05,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aliceCnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aliceSpend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alice_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alist,0.0,5e-06,2.3e-05,3e-06,0.0,0.000174,0.0,5e-06,5.4e-05,0.0,0.000126,6e-06,0.0,9.2e-05,0.0,0.000108,0.0,2e-06,0.0,0.0,5e-06
all,0.001584,0.002769,7.1e-05,0.00054,0.000135,0.000147,0.000255,0.000372,0.000651,0.000631,0.001265,0.000569,0.003,0.000375,0.000915,0.002699,0.002531,0.000139,0.00052,0.000927,0.000411
allBlackCount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_numbers,3.6e-05,0.0,0.0,6.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,5.2e-05,0.0,0.0,2e-06,6.6e-05,1e-06,8.2e-05,8e-06,0.000424
allb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7e-05
alld,0.0,0.0,0.000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0
alloc,0.0,0.000175,0.000356,3.6e-05,0.0,0.0,0.0,0.000421,0.0,0.0,3.7e-05,0.0,0.0,0.0,0.000108,0.0,2e-06,0.0,0.000254,2e-06,0.0
allprimes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
almost_prime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha,0.017892,0.016853,0.015442,0.022304,0.025168,0.01462,0.019062,0.02153,0.023071,0.018502,0.022515,0.019268,0.016894,0.017826,0.018164,0.014532,0.020065,0.021794,0.020165,0.014794,0.019533
alphabet,0.001615,2e-05,0.000354,0.001036,0.000274,0.000117,0.000249,9.1e-05,0.000131,0.001117,1.8e-05,6.8e-05,0.000397,0.000199,0.000193,7e-06,4.7e-05,0.000296,5.2e-05,0.000723,0.000171
als,0.0,0.000512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.0,4e-05
ambiguous,0.0,0.000238,0.0,5e-06,0.000149,0.0,0.0,0.0,0.0,5.7e-05,0.0,0.0,0.0,0.0,1.4e-05,0.0,1e-06,0.0,0.000145,3.5e-05,1.9e-05
amin,7.7e-05,2e-06,0.000167,0.000225,7.4e-05,1e-06,0.00012,4e-06,7.1e-05,0.0,9.6e-05,0.0,1.2e-05,0.000192,8.3e-05,0.0,0.000477,0.000139,3.2e-05,2.4e-05,6.7e-05
amount,0.00045,0.000189,0.000627,0.000894,5.5e-05,0.000402,0.00025,0.000744,0.000123,0.000154,4.1e-05,6e-06,0.000579,0.000332,0.00047,0.000222,0.000163,0.000188,0.000348,4.6e-05,0.000393
amulet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amulets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an,0.000246,0.0004,0.001058,0.000137,0.000499,0.000225,0.00027,7.6e-05,0.000114,0.000539,7e-06,0.000457,0.000172,0.000101,0.000239,0.000236,0.000247,0.000104,0.0,0.0,0.0
analyze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-05,0.0,7.9e-05,0.0,8.2e-05,0.0,4.4e-05,0.0
ancestors,0.0,0.0,0.0,2e-06,4.5e-05,0.000106,0.000229,0.0,0.000121,0.000186,0.0,4.8e-05,8.9e-05,0.001995,0.0,0.000144,0.000106,0.00011,5.1e-05,0.000102,0.000112
angle,0.007194,0.004858,0.005778,0.00597,0.006417,0.004338,0.005358,0.004445,0.006392,0.006683,0.006308,0.004761,0.00596,0.004257,0.004751,0.004255,0.005051,0.00408,0.005776,0.004378,0.006061
angleC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angles,0.00203,0.001596,0.001759,0.00128,0.00223,0.001922,0.001621,0.002116,0.001031,0.002187,0.002775,0.001407,0.001472,0.00239,0.001463,0.002068,0.001746,0.002218,0.000837,0.003146,0.001839
ans,0.002538,0.001442,0.001773,0.002094,0.001477,0.001164,0.002455,0.004015,0.002098,0.00317,0.002471,0.002074,0.002513,0.00489,0.002177,0.002652,0.004789,0.003145,0.003382,0.00454,0.007949
ans0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000603,0.0,0.0,0.0,0.0,1e-06,0.0,0.0
ans1,0.0,2e-06,0.0,0.0001,0.0,0.0,0.0,0.000358,2.4e-05,0.0,0.0,0.0,1e-06,0.000652,6.6e-05,8.7e-05,0.000891,0.000142,0.000165,0.000517,9.8e-05
ans2,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.000447,2.4e-05,0.0,0.0,0.0,1e-06,0.00017,0.000313,4.9e-05,0.000891,0.000142,0.000164,0.000517,9.8e-05
anss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.0,0.000324,0.0,0.0,0.0,2.1e-05,0.0,0.00025,0.0,0.0,0.0
answ,0.0,4.4e-05,0.0,0.0,0.001563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,0.0,4.7e-05,1e-05,0.0,0.0,0.0,0.0,0.0
answer,0.001685,0.001785,0.001484,0.004471,0.000834,0.003293,0.003541,0.003578,0.001352,0.003161,0.001878,0.003278,0.003377,0.006043,0.003855,0.00752,0.00791,0.017445,0.01113,0.008301,0.013869
answer_len,0.0,3.3e-05,0.0,0.0,0.0,0.000132,0.0,0.0,0.0,4.5e-05,0.0,0.0,8.2e-05,0.0,0.0,0.000119,8.9e-05,0.000171,2e-06,0.00027,0.0
ansy1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ansy2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
any,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,2e-06,0.000114,0.0,0.0,0.0,0.0,0.0,4.2e-05,0.000812,2e-06,0.0,0.0,0.0,0.0
ap,0.004177,0.004334,0.006023,0.006691,0.00502,0.003815,0.006619,0.002992,0.003788,0.003764,0.004455,0.004894,0.00495,0.003879,0.003698,0.002627,0.00143,0.002428,0.003746,0.002199,0.001668
ap1,5.3e-05,9.8e-05,0.0,1.7e-05,0.000179,5e-05,1.4e-05,3.1e-05,0.000148,5.2e-05,1e-05,7.1e-05,8.7e-05,3e-05,2.6e-05,4.6e-05,3.1e-05,9e-06,9.1e-05,1.2e-05,5.2e-05
ap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.0
apples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3e-05,0.0,0.0,2.1e-05,0.0,0.0
ar,0.000533,0.00109,0.001325,0.000912,0.001288,0.00035,0.000981,0.000763,0.000754,0.001208,0.000943,0.001396,0.001636,0.000881,0.001509,0.000368,0.000756,0.000393,0.000745,0.000379,0.000161
ar2,0.0,6.9e-05,2.3e-05,0.000105,1e-05,0.000315,0.000148,7.3e-05,9.1e-05,7.5e-05,1.6e-05,0.000153,8.6e-05,0.0,0.000282,7.5e-05,4.3e-05,4e-05,4.6e-05,2.2e-05,0.000161
ara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,0.003834,0.003855,0.004248,0.005982,0.004414,0.003368,0.005783,0.006014,0.004811,0.00681,0.006925,0.00541,0.005594,0.002539,0.0067,0.005691,0.003542,0.004325,0.004333,0.003806,0.002929
argmax,0.000663,0.001286,0.000399,0.000289,0.000514,0.000798,0.00097,0.000335,0.00113,0.000499,0.000457,0.000621,0.000606,0.001074,0.001303,0.000677,0.000795,0.00042,0.000329,0.000101,0.000318
args,0.136428,0.132742,0.123418,0.144945,0.130737,0.139634,0.151675,0.134935,0.141123,0.146647,0.141253,0.139648,0.138492,0.145297,0.134529,0.147507,0.156394,0.160409,0.134023,0.159179,0.158847
arr,0.003829,0.001996,0.003225,0.007084,0.003448,0.00149,0.001017,0.003047,0.004006,0.00849,0.00177,0.003456,0.002712,0.004386,0.002934,0.005154,0.005373,0.005314,0.004562,0.006649,0.004075
array,0.002744,0.003553,0.001794,0.00312,0.003474,0.002275,0.001614,0.006043,0.001776,0.005672,0.003419,0.003261,0.003089,0.001322,0.002719,0.002352,0.003032,0.002203,0.001953,0.001822,0.001832
array1,7e-06,7.6e-05,2e-06,5.8e-05,0.0,0.000159,4.5e-05,2e-06,2e-06,1.7e-05,3.9e-05,1.1e-05,2.4e-05,9.9e-05,0.0,0.000156,1.6e-05,3e-06,5.9e-05,1.3e-05,0.000486
array2,7e-06,7.6e-05,2e-06,5.8e-05,5e-06,0.000159,0.0,2e-06,2e-06,1.7e-05,1.2e-05,1.1e-05,2.4e-05,9.9e-05,0.0,4e-06,1.6e-05,3e-06,5.9e-05,1.3e-05,0.000486
asCost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ask,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000248,0.0,0.0,0.0,0.0,0.0,4e-06
assign,4.2e-05,0.000263,0.000227,1.2e-05,0.000174,0.0,0.0,0.000197,0.0,0.00015,0.000248,4.7e-05,8e-06,0.000141,0.00014,0.000101,7.6e-05,5.7e-05,0.000101,9.9e-05,1.2e-05
assigned,0.000372,6e-05,0.000115,0.000258,0.0,0.0,6e-05,0.000145,7.6e-05,0.0,0.0,0.000245,2.3e-05,0.0,0.0,7e-06,7.2e-05,0.000144,8.5e-05,3.6e-05,4.2e-05
assignment,0.000306,5.8e-05,0.000534,0.000126,0.000132,0.000131,0.000185,9.8e-05,8.9e-05,0.000365,0.000443,0.00041,0.000197,0.000478,0.000483,0.000973,0.000727,0.000516,0.000311,0.000263,0.000222
asum,0.0,0.000146,0.000185,0.000381,0.0,5.3e-05,0.000193,0.000126,0.000204,8.3e-05,0.0,2.7e-05,0.0,0.0,0.000154,4.9e-05,0.0,9.1e-05,1.8e-05,8.1e-05,3.1e-05
at,0.00018,0.000901,0.000551,0.000338,0.000477,0.000673,0.000373,0.00041,0.00056,0.000283,0.000879,0.000511,0.00014,0.000359,0.000553,0.001964,0.000511,0.000149,0.001219,0.000568,0.000219
at1,0.0,7.1e-05,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.000118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
at2,0.0,7.1e-05,0.0,2.7e-05,0.0,0.0,0.0,0.0,7.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atan,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,5.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atan2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5e-05,0.0,0.000106,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0
atk,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.0,0.000295,0.000143,0.0,0.000277,0.000128,0.0,0.0,0.0,1.6e-05,0.0,0.0,3.9e-05,0.000137
attacker,0.000298,2.6e-05,0.000798,0.000757,0.000668,0.000218,0.001794,0.00031,0.000405,0.000201,0.000772,0.001021,0.000721,0.000696,0.000855,6.3e-05,6.4e-05,0.000235,0.000439,0.000632,0.000199
attempt,5.5e-05,0.000231,0.000329,3e-06,0.0,0.0,0.000153,1.2e-05,0.0,5.8e-05,3.8e-05,0.000194,0.000277,0.0,0.000191,1.7e-05,2e-05,0.000146,0.000623,0.000167,0.000266
au,0.0,0.00017,0.000712,4.5e-05,7e-06,0.000212,0.000185,2e-06,0.0,0.0,0.0,0.0,0.0,0.000656,0.0,0.000245,0.0,0.0,0.000157,0.000387,6.3e-05
audio,0.002662,0.000184,0.001458,0.001223,0.000944,0.000695,0.001294,0.00104,0.000644,0.003424,0.001954,0.001305,0.001037,0.003088,0.001675,0.000995,0.002047,0.001478,0.002201,0.002109,0.00142
available,5e-06,7.1e-05,0.000273,0.000414,0.00012,0.000484,0.000135,0.000399,0.001291,0.000423,0.000242,0.000239,0.000245,0.000246,0.0,0.000161,0.000577,0.00016,0.000329,0.000185,0.000333
available_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
